2023-07-03 14:07:963 INFO  StartPage :29 - click on cookies[[ChromeDriver: chrome on WINDOWS (87be2ddab160646801f340ce441fc45e)] -> xpath: //div[@class='js-confirmation-buttons govuk-button-group']/button[1]]
2023-07-03 14:07:47 INFO  StartPage :34 - Click on Start Button[[ChromeDriver: chrome on WINDOWS (87be2ddab160646801f340ce441fc45e)] -> css selector: .gem-c-button.govuk-button.govuk-button--start]
2023-07-03 14:07:379 INFO  SelectNationalityPage :31 - nationality Chile
2023-07-03 14:07:489 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (87be2ddab160646801f340ce441fc45e)] -> css selector: #current-question>button]
2023-07-03 14:07:764 INFO  ReasonForTravelPage :58 - Click on reason for visit1[[ChromeDriver: chrome on WINDOWS (87be2ddab160646801f340ce441fc45e)] -> css selector: input#response-1]
2023-07-03 14:07:811 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (87be2ddab160646801f340ce441fc45e)] -> css selector: #current-question>button]
2023-07-03 14:07:104 INFO  DurationOfStayPage :42 - Click on contiune button[[ChromeDriver: chrome on WINDOWS (87be2ddab160646801f340ce441fc45e)] -> css selector: button.gem-c-button.govuk-button.gem-c-button--bottom-margin]
2023-07-03 14:07:311 INFO  WorkType :27 - Select Jobtype option[[ChromeDriver: chrome on WINDOWS (87be2ddab160646801f340ce441fc45e)] -> css selector: input#response-0]
2023-07-03 14:07:653 INFO  ResultPage :33 - Actual Result Message[[ChromeDriver: chrome on WINDOWS (87be2ddab160646801f340ce441fc45e)] -> xpath: //h2[@class="gem-c-heading gem-c-heading--font-size-27 govuk-!-margin-bottom-6"]]
2023-07-03 14:07:193 INFO  ManageBrowser :32 - launching chrome browser
2023-07-03 14:07:485 INFO  StartPage :29 - click on cookies[[ChromeDriver: chrome on WINDOWS (ed6bf69e1ae62e05b28497fbfa58f622)] -> xpath: //div[@class='js-confirmation-buttons govuk-button-group']/button[1]]
2023-07-03 14:07:548 INFO  StartPage :34 - Click on Start Button[[ChromeDriver: chrome on WINDOWS (ed6bf69e1ae62e05b28497fbfa58f622)] -> css selector: .gem-c-button.govuk-button.govuk-button--start]
2023-07-03 14:07:755 INFO  SelectNationalityPage :31 - nationality Chile
2023-07-03 14:07:911 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (ed6bf69e1ae62e05b28497fbfa58f622)] -> css selector: #current-question>button]
2023-07-03 14:07:139 INFO  ReasonForTravelPage :58 - Click on reason for visit1[[ChromeDriver: chrome on WINDOWS (ed6bf69e1ae62e05b28497fbfa58f622)] -> css selector: input#response-1]
2023-07-03 14:07:177 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (ed6bf69e1ae62e05b28497fbfa58f622)] -> css selector: #current-question>button]
2023-07-03 14:07:362 INFO  DurationOfStayPage :42 - Click on contiune button[[ChromeDriver: chrome on WINDOWS (ed6bf69e1ae62e05b28497fbfa58f622)] -> css selector: button.gem-c-button.govuk-button.gem-c-button--bottom-margin]
2023-07-03 14:07:558 INFO  WorkType :27 - Select Jobtype option[[ChromeDriver: chrome on WINDOWS (ed6bf69e1ae62e05b28497fbfa58f622)] -> css selector: input#response-0]
2023-07-03 14:07:781 INFO  ResultPage :33 - Actual Result Message[[ChromeDriver: chrome on WINDOWS (ed6bf69e1ae62e05b28497fbfa58f622)] -> xpath: //h2[@class='gem-c-heading gem-c-heading--font-size-27 govuk-!-margin-bottom-6']]
2023-07-03 14:07:971 INFO  ManageBrowser :32 - launching chrome browser
